C:\AI\TrainRTX5070_60min\train.py:90: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\c10/cuda/CUDAAllocatorConfig.h:39.)
  a = torch.randn(n, n, device=device, dtype=dtype)
W0326 11:49:43.580000 29908 .venv\Lib\site-packages\torch\distributed\elastic\multiprocessing\redirects.py:29] NOTE: Redirects are currently not supported in Windows or MacOs.
torch.compile enabled.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 5070
GPU VRAM: 11.9 GB
GPU CC: 12.0
GPU profile: blackwell-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
GPU peak FLOPS: 64.2 TFLOPS (torch.bfloat16, measured)
Vocab size: 50,257
Dataset: climbmix
Attention backend: sdpa
torch.compile: enabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 50257, 'n_layer': 16, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL', 'short_window': 256, 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 38,597,376
  value_emb               : 38,597,376
  lm_head                 : 38,597,376
  transformer_matrices    : 113,247,360
  scalars                 : 32
  total                   : 229,039,520
Estimated FLOPs per token: 1.014877e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
MXFP8 cuBLAS training enabled (skipped layers with dims not divisible by 32)
Time budget: 3600s
Gradient accumulation steps: 16
step 00000 (0.0%) | loss: 10.825375 | lrm: 0.00 | dt: 145372ms | tok/sec: 901 | mfu: 1.4% | epoch: 1 | remaining: 3600s    
step 00391 (26.9%) | loss: 3.224682 | lrm: 1.00 | dt: 2524ms | tok/sec: 51,936 | mfu: 82.1% | epoch: 1 | remaining: 2629s    
step 00392 (27.0%) | loss: 3.184162 | lrm: 1.00 | dt: 2563ms | tok/sec: 51,146 | mfu: 80.9% | epoch: 1 | remaining: 2626s    
step 00393 (27.1%) | loss: 3.173343 | lrm: 1.00 | dt: 2550ms | tok/sec: 51,409 | mfu: 81.3% | epoch: 1 | remaining: 2624s    
step 00394 (27.1%) | loss: 3.247373 | lrm: 1.00 | dt: 2525ms | tok/sec: 51,917 | mfu: 82.1% | epoch: 1 | remaining: 2621s    
step 00395 (27.2%) | loss: 3.252720 | lrm: 1.00 | dt: 2532ms | tok/sec: 51,765 | mfu: 81.8% | epoch: 1 | remaining: 2619s    
step 00396 (27.3%) | loss: 3.230783 | lrm: 1.00 | dt: 2521ms | tok/sec: 51,989 | mfu: 82.2% | epoch: 1 | remaining: 2616s    
step 00397 (27.3%) | loss: 3.260246 | lrm: 1.00 | dt: 2521ms | tok/sec: 51,984 | mfu: 82.2% | epoch: 1 | remaining: 2614s    
step 00398 (27.4%) | loss: 3.259116 | lrm: 1.00 | dt: 2522ms | tok/sec: 51,967 | mfu: 82.2% | epoch: 1 | remaining: 2611s    
step 00399 (27.5%) | loss: 3.212727 | lrm: 1.00 | dt: 2558ms | tok/sec: 51,246 | mfu: 81.0% | epoch: 1 | remaining: 2608s    
step 00400 (27.5%) | loss: 3.187796 | lrm: 1.00 | dt: 2535ms | tok/sec: 51,697 | mfu: 81.7% | epoch: 1 | remaining: 2606s    
step 00401 (27.6%) | loss: 3.144133 | lrm: 1.00 | dt: 2530ms | tok/sec: 51,804 | mfu: 81.9% | epoch: 1 | remaining: 2603s    
step 00402 (27.7%) | loss: 3.141689 | lrm: 1.00 | dt: 2551ms | tok/sec: 51,386 | mfu: 81.2% | epoch: 1 | remaining: 2601s    
step 00403 (27.8%) | loss: 3.167335 | lrm: 1.00 | dt: 2520ms | tok/sec: 52,003 | mfu: 82.2% | epoch: 1 | remaining: 2598s    
step 00404 (27.8%) | loss: 3.208222 | lrm: 1.00 | dt: 2527ms | tok/sec: 51,874 | mfu: 82.0% | epoch: 1 | remaining: 2596s    
step 00405 (27.9%) | loss: 3.150814 | lrm: 1.00 | dt: 2531ms | tok/sec: 51,784 | mfu: 81.9% | epoch: 1 | remaining: 2593s    
step 00406 (28.0%) | loss: 3.130293 | lrm: 1.00 | dt: 2524ms | tok/sec: 51,926 | mfu: 82.1% | epoch: 1 | remaining: 2591s    
step 00407 (28.0%) | loss: 3.115812 | lrm: 1.00 | dt: 2522ms | tok/sec: 51,968 | mfu: 82.2% | epoch: 1 | remaining: 2588s    
step 00408 (28.1%) | loss: 3.156105 | lrm: 1.00 | dt: 2530ms | tok/sec: 51,812 | mfu: 81.9% | epoch: 1 | remaining: 2586s    
step 00409 (28.2%) | loss: 3.177464 | lrm: 1.00 | dt: 2521ms | tok/sec: 51,989 | mfu: 82.2% | epoch: 1 | remaining: 2583s    
step 00410 (28.2%) | loss: 3.156782 | lrm: 1.00 | dt: 2548ms | tok/sec: 51,434 | mfu: 81.3% | epoch: 1 | remaining: 2581s    
step 00411 (28.3%) | loss: 3.136785 | lrm: 1.00 | dt: 2535ms | tok/sec: 51,702 | mfu: 81.7% | epoch: 1 | remaining: 2578s    
step 00412 (28.4%) | loss: 3.117101 | lrm: 1.00 | dt: 2522ms | tok/sec: 51,972 | mfu: 82.2% | epoch: 1 | remaining: 2576s    
step 00413 (28.5%) | loss: 3.080380 | lrm: 1.00 | dt: 2523ms | tok/sec: 51,959 | mfu: 82.1% | epoch: 1 | remaining: 2573s    
step 00414 (28.5%) | loss: 3.143489 | lrm: 1.00 | dt: 2547ms | tok/sec: 51,457 | mfu: 81.4% | epoch: 1 | remaining: 2570s    
step 00415 (28.6%) | loss: 3.105756 | lrm: 1.00 | dt: 2561ms | tok/sec: 51,181 | mfu: 80.9% | epoch: 1 | remaining: 2568s    
step 00416 (28.7%) | loss: 3.141058 | lrm: 1.00 | dt: 2527ms | tok/sec: 51,874 | mfu: 82.0% | epoch: 1 | remaining: 2565s    
step 00417 (28.7%) | loss: 3.178734 | lrm: 1.00 | dt: 2529ms | tok/sec: 51,828 | mfu: 81.9% | epoch: 1 | remaining: 2563s    
step 00418 (28.8%) | loss: 3.104229 | lrm: 1.00 | dt: 2530ms | tok/sec: 51,802 | mfu: 81.9% | epoch: 1 | remaining: 2560s    
step 00419 (28.9%) | loss: 3.105630 | lrm: 1.00 | dt: 2531ms | tok/sec: 51,794 | mfu: 81.9% | epoch: 1 | remaining: 2558s    
step 00420 (28.9%) | loss: 3.087763 | lrm: 1.00 | dt: 2530ms | tok/sec: 51,805 | mfu: 81.9% | epoch: 1 | remaining: 2555s    
step 00421 (29.0%) | loss: 2.997384 | lrm: 1.00 | dt: 2528ms | tok/sec: 51,848 | mfu: 82.0% | epoch: 1 | remaining: 2553s    
step 00422 (29.1%) | loss: 3.019197 | lrm: 1.00 | dt: 2529ms | tok/sec: 51,836 | mfu: 82.0% | epoch: 1 | remaining: 2550s    
step 00423 (29.2%) | loss: 3.002296 | lrm: 1.00 | dt: 2584ms | tok/sec: 50,723 | mfu: 80.2% | epoch: 1 | remaining: 2548s    
step 00424 (29.2%) | loss: 2.973775 | lrm: 1.00 | dt: 2547ms | tok/sec: 51,468 | mfu: 81.4% | epoch: 1 | remaining: 2545s    
step 00425 (29.3%) | loss: 3.006076 | lrm: 1.00 | dt: 2537ms | tok/sec: 51,661 | mfu: 81.7% | epoch: 1 | remaining: 2543s    
step 00426 (29.4%) | loss: 3.007476 | lrm: 1.00 | dt: 2526ms | tok/sec: 51,898 | mfu: 82.1% | epoch: 1 | remaining: 2540s    
step 00427 (29.4%) | loss: 3.055337 | lrm: 1.00 | dt: 2539ms | tok/sec: 51,617 | mfu: 81.6% | epoch: 1 | remaining: 2537s    
step 00428 (29.5%) | loss: 2.987472 | lrm: 1.00 | dt: 2543ms | tok/sec: 51,542 | mfu: 81.5% | epoch: 1 | remaining: 2535s    
step 00429 (29.6%) | loss: 2.952407 | lrm: 1.00 | dt: 2558ms | tok/sec: 51,239 | mfu: 81.0% | epoch: 1 | remaining: 2532s    
step 00430 (29.7%) | loss: 2.963790 | lrm: 1.00 | dt: 2528ms | tok/sec: 51,846 | mfu: 82.0% | epoch: 1 | remaining: 2530s    
step 00431 (29.7%) | loss: 2.952397 | lrm: 1.00 | dt: 2527ms | tok/sec: 51,859 | mfu: 82.0% | epoch: 1 | remaining: 2527s    
step 00432 (29.8%) | loss: 3.002421 | lrm: 1.00 | dt: 2521ms | tok/sec: 52,001 | mfu: 82.2% | epoch: 1 | remaining: 2525s    
step 00433 (29.9%) | loss: 3.065964 | lrm: 1.00 | dt: 2429ms | tok/sec: 53,956 | mfu: 85.3% | epoch: 1 | remaining: 2522s    
step 00434 (29.9%) | loss: 3.136403 | lrm: 1.00 | dt: 2454ms | tok/sec: 53,404 | mfu: 84.4% | epoch: 1 | remaining: 2520s    
step 00435 (30.0%) | loss: 3.162191 | lrm: 1.00 | dt: 2483ms | tok/sec: 52,790 | mfu: 83.5% | epoch: 1 | remaining: 2517s    
step 00436 (30.1%) | loss: 3.136983 | lrm: 1.00 | dt: 2515ms | tok/sec: 52,124 | mfu: 82.4% | epoch: 1 | remaining: 2515s    
step 00437 (30.1%) | loss: 3.179743 | lrm: 1.00 | dt: 2510ms | tok/sec: 52,219 | mfu: 82.6% | epoch: 1 | remaining: 2512s    
step 00438 (30.2%) | loss: 3.218819 | lrm: 1.00 | dt: 2560ms | tok/sec: 51,201 | mfu: 80.9% | epoch: 1 | remaining: 2510s    
step 00439 (30.3%) | loss: 3.244842 | lrm: 1.00 | dt: 2599ms | tok/sec: 50,440 | mfu: 79.7% | epoch: 1 | remaining: 2507s    
step 00440 (30.4%) | loss: 3.290700 | lrm: 1.00 | dt: 2492ms | tok/sec: 52,589 | mfu: 83.1% | epoch: 1 | remaining: 2505s    
step 00441 (30.4%) | loss: 3.212757 | lrm: 1.00 | dt: 2497ms | tok/sec: 52,494 | mfu: 83.0% | epoch: 1 | remaining: 2502s    
step 00442 (30.5%) | loss: 3.205295 | lrm: 1.00 | dt: 2473ms | tok/sec: 52,991 | mfu: 83.8% | epoch: 1 | remaining: 2500s    
step 00443 (30.6%) | loss: 3.160010 | lrm: 1.00 | dt: 2447ms | tok/sec: 53,555 | mfu: 84.7% | epoch: 1 | remaining: 2497s    
step 00444 (30.6%) | loss: 3.123451 | lrm: 1.00 | dt: 2526ms | tok/sec: 51,884 | mfu: 82.0% | epoch: 1 | remaining: 2495s    
step 00445 (30.7%) | loss: 3.138993 | lrm: 1.00 | dt: 2471ms | tok/sec: 53,043 | mfu: 83.9% | epoch: 1 | remaining: 2492s    
step 00446 (30.8%) | loss: 3.118467 | lrm: 1.00 | dt: 2531ms | tok/sec: 51,794 | mfu: 81.9% | epoch: 1 | remaining: 2490s    
step 00447 (30.8%) | loss: 3.144392 | lrm: 1.00 | dt: 2452ms | tok/sec: 53,450 | mfu: 84.5% | epoch: 1 | remaining: 2487s    
step 00448 (30.9%) | loss: 3.134148 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,826 | mfu: 85.1% | epoch: 1 | remaining: 2485s    
step 00449 (31.0%) | loss: 3.122185 | lrm: 1.00 | dt: 2477ms | tok/sec: 52,916 | mfu: 83.7% | epoch: 1 | remaining: 2482s    
step 00450 (31.0%) | loss: 3.128329 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,832 | mfu: 85.1% | epoch: 1 | remaining: 2480s    
step 00451 (31.1%) | loss: 3.134926 | lrm: 1.00 | dt: 2438ms | tok/sec: 53,757 | mfu: 85.0% | epoch: 1 | remaining: 2478s    
step 00452 (31.2%) | loss: 3.125196 | lrm: 1.00 | dt: 2491ms | tok/sec: 52,610 | mfu: 83.2% | epoch: 1 | remaining: 2475s    
step 00453 (31.2%) | loss: 3.185222 | lrm: 1.00 | dt: 2454ms | tok/sec: 53,421 | mfu: 84.5% | epoch: 1 | remaining: 2473s    
step 00454 (31.3%) | loss: 3.142237 | lrm: 1.00 | dt: 2452ms | tok/sec: 53,444 | mfu: 84.5% | epoch: 1 | remaining: 2470s    
step 00455 (31.4%) | loss: 3.121594 | lrm: 1.00 | dt: 2437ms | tok/sec: 53,789 | mfu: 85.0% | epoch: 1 | remaining: 2468s    
step 00456 (31.5%) | loss: 3.103690 | lrm: 1.00 | dt: 2446ms | tok/sec: 53,594 | mfu: 84.7% | epoch: 1 | remaining: 2465s    
step 00457 (31.5%) | loss: 3.125724 | lrm: 1.00 | dt: 2496ms | tok/sec: 52,516 | mfu: 83.0% | epoch: 1 | remaining: 2463s    
step 00458 (31.6%) | loss: 3.199741 | lrm: 1.00 | dt: 2467ms | tok/sec: 53,133 | mfu: 84.0% | epoch: 1 | remaining: 2460s    
step 00459 (31.7%) | loss: 3.158727 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,897 | mfu: 85.2% | epoch: 1 | remaining: 2458s    
step 00460 (31.7%) | loss: 3.159928 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,878 | mfu: 85.2% | epoch: 1 | remaining: 2455s    
step 00461 (31.8%) | loss: 3.183703 | lrm: 1.00 | dt: 2480ms | tok/sec: 52,846 | mfu: 83.6% | epoch: 1 | remaining: 2453s    
step 00462 (31.9%) | loss: 3.239549 | lrm: 1.00 | dt: 2476ms | tok/sec: 52,942 | mfu: 83.7% | epoch: 1 | remaining: 2451s    
step 00463 (31.9%) | loss: 3.212855 | lrm: 1.00 | dt: 2446ms | tok/sec: 53,580 | mfu: 84.7% | epoch: 1 | remaining: 2448s    
step 00464 (32.0%) | loss: 3.187901 | lrm: 1.00 | dt: 2458ms | tok/sec: 53,318 | mfu: 84.3% | epoch: 1 | remaining: 2446s    
step 00465 (32.1%) | loss: 3.141373 | lrm: 1.00 | dt: 2439ms | tok/sec: 53,739 | mfu: 85.0% | epoch: 1 | remaining: 2443s    
step 00466 (32.1%) | loss: 3.175503 | lrm: 1.00 | dt: 2451ms | tok/sec: 53,480 | mfu: 84.6% | epoch: 1 | remaining: 2441s    
step 00467 (32.2%) | loss: 3.233292 | lrm: 1.00 | dt: 2440ms | tok/sec: 53,715 | mfu: 84.9% | epoch: 1 | remaining: 2438s    
step 00468 (32.3%) | loss: 3.270079 | lrm: 1.00 | dt: 2446ms | tok/sec: 53,594 | mfu: 84.7% | epoch: 1 | remaining: 2436s    
step 00469 (32.3%) | loss: 3.239397 | lrm: 1.00 | dt: 2441ms | tok/sec: 53,693 | mfu: 84.9% | epoch: 1 | remaining: 2433s    
step 00470 (32.4%) | loss: 3.244316 | lrm: 1.00 | dt: 2469ms | tok/sec: 53,092 | mfu: 83.9% | epoch: 1 | remaining: 2431s    
step 00471 (32.5%) | loss: 3.234561 | lrm: 1.00 | dt: 2446ms | tok/sec: 53,577 | mfu: 84.7% | epoch: 1 | remaining: 2428s    
step 00472 (32.5%) | loss: 3.242383 | lrm: 1.00 | dt: 2453ms | tok/sec: 53,443 | mfu: 84.5% | epoch: 1 | remaining: 2426s    
step 00473 (32.6%) | loss: 3.293954 | lrm: 1.00 | dt: 2457ms | tok/sec: 53,351 | mfu: 84.3% | epoch: 1 | remaining: 2424s    
step 00474 (32.7%) | loss: 3.245488 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,856 | mfu: 85.1% | epoch: 1 | remaining: 2421s    
step 00475 (32.7%) | loss: 3.280672 | lrm: 1.00 | dt: 2453ms | tok/sec: 53,431 | mfu: 84.5% | epoch: 1 | remaining: 2419s    
step 00476 (32.8%) | loss: 3.226166 | lrm: 1.00 | dt: 2441ms | tok/sec: 53,698 | mfu: 84.9% | epoch: 1 | remaining: 2416s    
step 00477 (32.9%) | loss: 3.183629 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,877 | mfu: 85.2% | epoch: 1 | remaining: 2414s    
step 00478 (32.9%) | loss: 3.110730 | lrm: 1.00 | dt: 2457ms | tok/sec: 53,337 | mfu: 84.3% | epoch: 1 | remaining: 2411s    
step 00479 (33.0%) | loss: 3.068135 | lrm: 1.00 | dt: 2448ms | tok/sec: 53,539 | mfu: 84.6% | epoch: 1 | remaining: 2409s    
step 00480 (33.1%) | loss: 3.140101 | lrm: 1.00 | dt: 2455ms | tok/sec: 53,391 | mfu: 84.4% | epoch: 1 | remaining: 2406s    
step 00481 (33.2%) | loss: 3.121339 | lrm: 1.00 | dt: 2465ms | tok/sec: 53,176 | mfu: 84.1% | epoch: 1 | remaining: 2404s    
step 00482 (33.2%) | loss: 3.231371 | lrm: 1.00 | dt: 2443ms | tok/sec: 53,650 | mfu: 84.8% | epoch: 1 | remaining: 2402s    
step 00483 (33.3%) | loss: 3.136303 | lrm: 1.00 | dt: 2501ms | tok/sec: 52,399 | mfu: 82.8% | epoch: 1 | remaining: 2399s    
step 00484 (33.4%) | loss: 3.168703 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,864 | mfu: 85.2% | epoch: 1 | remaining: 2397s    
step 00485 (33.4%) | loss: 3.172080 | lrm: 0.99 | dt: 2439ms | tok/sec: 53,729 | mfu: 84.9% | epoch: 1 | remaining: 2394s    
step 00486 (33.5%) | loss: 3.158323 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,864 | mfu: 85.2% | epoch: 1 | remaining: 2392s    
step 00487 (33.6%) | loss: 3.167157 | lrm: 0.99 | dt: 2457ms | tok/sec: 53,337 | mfu: 84.3% | epoch: 1 | remaining: 2389s    
step 00488 (33.6%) | loss: 3.128428 | lrm: 0.99 | dt: 2478ms | tok/sec: 52,886 | mfu: 83.6% | epoch: 1 | remaining: 2387s    
step 00489 (33.7%) | loss: 3.128524 | lrm: 0.99 | dt: 2462ms | tok/sec: 53,233 | mfu: 84.2% | epoch: 1 | remaining: 2384s    
step 00490 (33.8%) | loss: 3.102964 | lrm: 0.99 | dt: 2436ms | tok/sec: 53,810 | mfu: 85.1% | epoch: 1 | remaining: 2382s    
step 00491 (33.8%) | loss: 3.012217 | lrm: 0.99 | dt: 2431ms | tok/sec: 53,910 | mfu: 85.2% | epoch: 1 | remaining: 2379s    
step 00492 (33.9%) | loss: 3.054133 | lrm: 0.99 | dt: 2429ms | tok/sec: 53,960 | mfu: 85.3% | epoch: 1 | remaining: 2377s    
step 00493 (34.0%) | loss: 3.067833 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,902 | mfu: 85.2% | epoch: 1 | remaining: 2375s    
step 00494 (34.0%) | loss: 3.056965 | lrm: 0.99 | dt: 2430ms | tok/sec: 53,947 | mfu: 85.3% | epoch: 1 | remaining: 2372s    
step 00495 (34.1%) | loss: 2.986760 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,895 | mfu: 85.2% | epoch: 1 | remaining: 2370s    
step 00496 (34.2%) | loss: 3.027462 | lrm: 0.99 | dt: 2429ms | tok/sec: 53,971 | mfu: 85.3% | epoch: 1 | remaining: 2367s    
step 00497 (34.2%) | loss: 3.107744 | lrm: 0.99 | dt: 2430ms | tok/sec: 53,933 | mfu: 85.3% | epoch: 1 | remaining: 2365s    
step 00498 (34.3%) | loss: 3.125212 | lrm: 0.99 | dt: 2466ms | tok/sec: 53,156 | mfu: 84.0% | epoch: 1 | remaining: 2362s    
step 00499 (34.4%) | loss: 3.152496 | lrm: 0.99 | dt: 2492ms | tok/sec: 52,601 | mfu: 83.2% | epoch: 1 | remaining: 2360s    
step 00500 (34.4%) | loss: 3.068883 | lrm: 0.99 | dt: 2504ms | tok/sec: 52,341 | mfu: 82.8% | epoch: 1 | remaining: 2357s    
step 00501 (34.5%) | loss: 3.063286 | lrm: 0.99 | dt: 2499ms | tok/sec: 52,440 | mfu: 82.9% | epoch: 1 | remaining: 2355s    
step 00502 (34.6%) | loss: 3.020949 | lrm: 0.99 | dt: 2559ms | tok/sec: 51,228 | mfu: 81.0% | epoch: 1 | remaining: 2352s    
step 00503 (34.7%) | loss: 3.047454 | lrm: 0.99 | dt: 2580ms | tok/sec: 50,802 | mfu: 80.3% | epoch: 1 | remaining: 2350s    
step 00504 (34.7%) | loss: 3.066434 | lrm: 0.99 | dt: 2552ms | tok/sec: 51,353 | mfu: 81.2% | epoch: 1 | remaining: 2347s    
step 00505 (34.8%) | loss: 3.005783 | lrm: 0.99 | dt: 2469ms | tok/sec: 53,089 | mfu: 83.9% | epoch: 1 | remaining: 2345s    
step 00506 (34.9%) | loss: 3.028881 | lrm: 0.99 | dt: 2462ms | tok/sec: 53,236 | mfu: 84.2% | epoch: 1 | remaining: 2342s    
step 00507 (34.9%) | loss: 3.074729 | lrm: 0.99 | dt: 2453ms | tok/sec: 53,426 | mfu: 84.5% | epoch: 1 | remaining: 2340s    
step 00508 (35.0%) | loss: 3.045988 | lrm: 0.99 | dt: 2499ms | tok/sec: 52,446 | mfu: 82.9% | epoch: 1 | remaining: 2337s    
step 00509 (35.1%) | loss: 3.029943 | lrm: 0.99 | dt: 2468ms | tok/sec: 53,113 | mfu: 84.0% | epoch: 1 | remaining: 2335s    
step 00510 (35.1%) | loss: 3.101368 | lrm: 0.99 | dt: 2430ms | tok/sec: 53,937 | mfu: 85.3% | epoch: 1 | remaining: 2332s    
step 00511 (35.2%) | loss: 3.078196 | lrm: 0.99 | dt: 2441ms | tok/sec: 53,691 | mfu: 84.9% | epoch: 1 | remaining: 2330s    
step 00512 (35.3%) | loss: 3.075984 | lrm: 0.99 | dt: 2444ms | tok/sec: 53,638 | mfu: 84.8% | epoch: 1 | remaining: 2328s    
step 00513 (35.3%) | loss: 3.075493 | lrm: 0.99 | dt: 2445ms | tok/sec: 53,604 | mfu: 84.7% | epoch: 1 | remaining: 2325s    
step 00514 (35.4%) | loss: 3.030433 | lrm: 0.99 | dt: 2444ms | tok/sec: 53,637 | mfu: 84.8% | epoch: 1 | remaining: 2323s    
step 00515 (35.5%) | loss: 3.009964 | lrm: 0.99 | dt: 2438ms | tok/sec: 53,769 | mfu: 85.0% | epoch: 1 | remaining: 2320s    
step 00516 (35.5%) | loss: 3.051282 | lrm: 0.99 | dt: 2491ms | tok/sec: 52,621 | mfu: 83.2% | epoch: 1 | remaining: 2318s    
step 00517 (35.6%) | loss: 2.994157 | lrm: 0.99 | dt: 2521ms | tok/sec: 51,996 | mfu: 82.2% | epoch: 1 | remaining: 2315s    
step 00518 (35.7%) | loss: 2.994950 | lrm: 0.99 | dt: 2510ms | tok/sec: 52,211 | mfu: 82.5% | epoch: 1 | remaining: 2313s    
step 00519 (35.8%) | loss: 2.969581 | lrm: 0.99 | dt: 2519ms | tok/sec: 52,043 | mfu: 82.3% | epoch: 1 | remaining: 2310s    
step 00520 (35.8%) | loss: 2.951147 | lrm: 0.98 | dt: 2532ms | tok/sec: 51,760 | mfu: 81.8% | epoch: 1 | remaining: 2308s    
step 00521 (35.9%) | loss: 2.926945 | lrm: 0.98 | dt: 2476ms | tok/sec: 52,926 | mfu: 83.7% | epoch: 1 | remaining: 2305s    
step 00522 (36.0%) | loss: 3.006787 | lrm: 0.98 | dt: 2468ms | tok/sec: 53,117 | mfu: 84.0% | epoch: 1 | remaining: 2303s    
step 00523 (36.0%) | loss: 2.983551 | lrm: 0.98 | dt: 2433ms | tok/sec: 53,876 | mfu: 85.2% | epoch: 1 | remaining: 2300s    
step 00524 (36.1%) | loss: 2.965820 | lrm: 0.98 | dt: 2435ms | tok/sec: 53,819 | mfu: 85.1% | epoch: 1 | remaining: 2298s    
step 00525 (36.2%) | loss: 3.027404 | lrm: 0.98 | dt: 2433ms | tok/sec: 53,868 | mfu: 85.2% | epoch: 1 | remaining: 2295s    
step 00526 (36.2%) | loss: 3.018579 | lrm: 0.98 | dt: 2496ms | tok/sec: 52,513 | mfu: 83.0% | epoch: 1 | remaining: 2293s    
step 00527 (36.3%) | loss: 2.998331 | lrm: 0.98 | dt: 2464ms | tok/sec: 53,201 | mfu: 84.1% | epoch: 1 | remaining: 2290s    
step 00528 (36.4%) | loss: 3.048572 | lrm: 0.98 | dt: 2431ms | tok/sec: 53,908 | mfu: 85.2% | epoch: 1 | remaining: 2288s    
step 00529 (36.4%) | loss: 3.093419 | lrm: 0.98 | dt: 2433ms | tok/sec: 53,869 | mfu: 85.2% | epoch: 1 | remaining: 2286s    
step 00530 (36.5%) | loss: 3.073019 | lrm: 0.98 | dt: 2430ms | tok/sec: 53,931 | mfu: 85.3% | epoch: 1 | remaining: 2283s    
step 00531 (36.6%) | loss: 3.047295 | lrm: 0.98 | dt: 2431ms | tok/sec: 53,916 | mfu: 85.2% | epoch: 1 | remaining: 2281s    
step 00532 (36.6%) | loss: 3.091594 | lrm: 0.98 | dt: 2432ms | tok/sec: 53,902 | mfu: 85.2% | epoch: 1 | remaining: 2278s    
step 00533 (36.7%) | loss: 3.085720 | lrm: 0.98 | dt: 2460ms | tok/sec: 53,286 | mfu: 84.2% | epoch: 1 | remaining: 2276s    
step 00534 (36.8%) | loss: 3.101965 | lrm: 0.98 | dt: 2433ms | tok/sec: 53,874 | mfu: 85.2% | epoch: 1 | remaining: 2273s    
step 00535 (36.8%) | loss: 3.147848 | lrm: 0.98 | dt: 2432ms | tok/sec: 53,883 | mfu: 85.2% | epoch: 1 | remaining: 2271s    
step 00536 (36.9%) | loss: 3.113700 | lrm: 0.98 | dt: 2431ms | tok/sec: 53,908 | mfu: 85.2% | epoch: 1 | remaining: 2269s    
step 00537 (37.0%) | loss: 3.068893 | lrm: 0.98 | dt: 2445ms | tok/sec: 53,598 | mfu: 84.7% | epoch: 1 | remaining: 2266s    
step 00538 (37.1%) | loss: 3.076836 | lrm: 0.98 | dt: 2520ms | tok/sec: 52,009 | mfu: 82.2% | epoch: 1 | remaining: 2264s    
step 00539 (37.1%) | loss: 3.041075 | lrm: 0.98 | dt: 2475ms | tok/sec: 52,958 | mfu: 83.7% | epoch: 1 | remaining: 2261s    
step 00540 (37.2%) | loss: 3.000847 | lrm: 0.98 | dt: 2500ms | tok/sec: 52,421 | mfu: 82.9% | epoch: 1 | remaining: 2259s    
step 00541 (37.3%) | loss: 2.967052 | lrm: 0.98 | dt: 2456ms | tok/sec: 53,376 | mfu: 84.4% | epoch: 1 | remaining: 2256s    
step 00542 (37.3%) | loss: 3.028616 | lrm: 0.98 | dt: 2439ms | tok/sec: 53,736 | mfu: 85.0% | epoch: 1 | remaining: 2254s    
step 00543 (37.4%) | loss: 3.098715 | lrm: 0.98 | dt: 2444ms | tok/sec: 53,625 | mfu: 84.8% | epoch: 1 | remaining: 2251s    
step 00544 (37.5%) | loss: 3.077427 | lrm: 0.97 | dt: 2455ms | tok/sec: 53,389 | mfu: 84.4% | epoch: 1 | remaining: 2249s    
step 00545 (37.5%) | loss: 3.105803 | lrm: 0.97 | dt: 2446ms | tok/sec: 53,585 | mfu: 84.7% | epoch: 1 | remaining: 2246s    
step 00546 (37.6%) | loss: 3.085331 | lrm: 0.97 | dt: 2482ms | tok/sec: 52,818 | mfu: 83.5% | epoch: 1 | remaining: 2244s    
step 00547 (37.7%) | loss: 3.098276 | lrm: 0.97 | dt: 2446ms | tok/sec: 53,578 | mfu: 84.7% | epoch: 1 | remaining: 2241s    
step 00548 (37.7%) | loss: 3.045462 | lrm: 0.97 | dt: 2505ms | tok/sec: 52,323 | mfu: 82.7% | epoch: 1 | remaining: 2239s    
step 00549 (37.8%) | loss: 3.023803 | lrm: 0.97 | dt: 2506ms | tok/sec: 52,300 | mfu: 82.7% | epoch: 1 | remaining: 2236s    
step 00550 (37.9%) | loss: 3.053007 | lrm: 0.97 | dt: 2496ms | tok/sec: 52,504 | mfu: 83.0% | epoch: 1 | remaining: 2234s    
step 00551 (37.9%) | loss: 3.079462 | lrm: 0.97 | dt: 2528ms | tok/sec: 51,841 | mfu: 82.0% | epoch: 1 | remaining: 2231s    
step 00552 (38.0%) | loss: 3.143363 | lrm: 0.97 | dt: 2501ms | tok/sec: 52,409 | mfu: 82.9% | epoch: 1 | remaining: 2229s    
