C:\AI\TrainRTX5070_60min\train.py:90: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\c10/cuda/CUDAAllocatorConfig.h:39.)
  a = torch.randn(n, n, device=device, dtype=dtype)
W0326 10:36:47.636000 22716 .venv\Lib\site-packages\torch\distributed\elastic\multiprocessing\redirects.py:29] NOTE: Redirects are currently not supported in Windows or MacOs.
torch.compile enabled.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 5070
GPU VRAM: 11.9 GB
GPU CC: 12.0
GPU profile: blackwell-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
GPU peak FLOPS: 64.6 TFLOPS (torch.bfloat16, measured)
Vocab size: 50,257
Dataset: climbmix
Attention backend: sdpa
torch.compile: enabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 50257, 'n_layer': 16, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL', 'short_window': 256, 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 38,597,376
  value_emb               : 38,597,376
  lm_head                 : 38,597,376
  transformer_matrices    : 113,247,360
  scalars                 : 32
  total                   : 229,039,520
Estimated FLOPs per token: 1.014877e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
MXFP8 cuBLAS training enabled (skipped layers with dims not divisible by 32)
Time budget: 3600s
Gradient accumulation steps: 16
step 00000 (0.0%) | loss: 10.825375 | lrm: 0.00 | dt: 133431ms | tok/sec: 982 | mfu: 1.5% | epoch: 1 | remaining: 3600s    
step 00390 (26.0%) | loss: 3.178636 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,860 | mfu: 84.6% | epoch: 1 | remaining: 2663s    
step 00391 (26.0%) | loss: 3.223602 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,832 | mfu: 84.6% | epoch: 1 | remaining: 2660s    
step 00392 (26.1%) | loss: 3.183030 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,826 | mfu: 84.6% | epoch: 1 | remaining: 2658s    
step 00393 (26.2%) | loss: 3.171976 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,820 | mfu: 84.5% | epoch: 1 | remaining: 2656s    
step 00394 (26.2%) | loss: 3.247154 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,862 | mfu: 84.6% | epoch: 1 | remaining: 2653s    
step 00395 (26.3%) | loss: 3.251551 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,835 | mfu: 84.6% | epoch: 1 | remaining: 2651s    
step 00396 (26.4%) | loss: 3.230299 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,829 | mfu: 84.6% | epoch: 1 | remaining: 2648s    
step 00397 (26.4%) | loss: 3.258598 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,899 | mfu: 84.7% | epoch: 1 | remaining: 2646s    
step 00398 (26.5%) | loss: 3.258407 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,821 | mfu: 84.5% | epoch: 1 | remaining: 2643s    
step 00399 (26.6%) | loss: 3.213899 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,833 | mfu: 84.6% | epoch: 1 | remaining: 2641s    
step 00400 (26.6%) | loss: 3.189474 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,870 | mfu: 84.6% | epoch: 1 | remaining: 2639s    
step 00401 (26.7%) | loss: 3.146280 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,885 | mfu: 84.6% | epoch: 1 | remaining: 2636s    
step 00402 (26.8%) | loss: 3.145976 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,856 | mfu: 84.6% | epoch: 1 | remaining: 2634s    
step 00403 (26.8%) | loss: 3.171549 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,870 | mfu: 84.6% | epoch: 1 | remaining: 2631s    
step 00404 (26.9%) | loss: 3.213429 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,885 | mfu: 84.6% | epoch: 1 | remaining: 2629s    
step 00405 (27.0%) | loss: 3.155106 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,855 | mfu: 84.6% | epoch: 1 | remaining: 2626s    
step 00406 (27.0%) | loss: 3.131668 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,855 | mfu: 84.6% | epoch: 1 | remaining: 2624s    
step 00407 (27.1%) | loss: 3.117015 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,886 | mfu: 84.6% | epoch: 1 | remaining: 2621s    
step 00408 (27.2%) | loss: 3.156641 | lrm: 1.00 | dt: 2437ms | tok/sec: 53,776 | mfu: 84.5% | epoch: 1 | remaining: 2619s    
step 00409 (27.2%) | loss: 3.178839 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,867 | mfu: 84.6% | epoch: 1 | remaining: 2617s    
step 00410 (27.3%) | loss: 3.157922 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,878 | mfu: 84.6% | epoch: 1 | remaining: 2614s    
step 00411 (27.4%) | loss: 3.137963 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,861 | mfu: 84.6% | epoch: 1 | remaining: 2612s    
step 00412 (27.5%) | loss: 3.118149 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,887 | mfu: 84.6% | epoch: 1 | remaining: 2609s    
step 00413 (27.5%) | loss: 3.082324 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,881 | mfu: 84.6% | epoch: 1 | remaining: 2607s    
step 00414 (27.6%) | loss: 3.147192 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,885 | mfu: 84.6% | epoch: 1 | remaining: 2604s    
step 00415 (27.7%) | loss: 3.107298 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,839 | mfu: 84.6% | epoch: 1 | remaining: 2602s    
step 00416 (27.7%) | loss: 3.143935 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,814 | mfu: 84.5% | epoch: 1 | remaining: 2600s    
step 00417 (27.8%) | loss: 3.181264 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,845 | mfu: 84.6% | epoch: 1 | remaining: 2597s    
step 00418 (27.9%) | loss: 3.106590 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,832 | mfu: 84.6% | epoch: 1 | remaining: 2595s    
step 00419 (27.9%) | loss: 3.104594 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,854 | mfu: 84.6% | epoch: 1 | remaining: 2592s    
step 00420 (28.0%) | loss: 3.088710 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,843 | mfu: 84.6% | epoch: 1 | remaining: 2590s    
step 00421 (28.1%) | loss: 2.999197 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,821 | mfu: 84.5% | epoch: 1 | remaining: 2587s    
step 00422 (28.1%) | loss: 3.020432 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,860 | mfu: 84.6% | epoch: 1 | remaining: 2585s    
step 00423 (28.2%) | loss: 3.001072 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,869 | mfu: 84.6% | epoch: 1 | remaining: 2583s    
step 00424 (28.3%) | loss: 2.973071 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,846 | mfu: 84.6% | epoch: 1 | remaining: 2580s    
step 00425 (28.3%) | loss: 3.006278 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,835 | mfu: 84.6% | epoch: 1 | remaining: 2578s    
step 00426 (28.4%) | loss: 3.007390 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,888 | mfu: 84.6% | epoch: 1 | remaining: 2575s    
step 00427 (28.5%) | loss: 3.054016 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,892 | mfu: 84.7% | epoch: 1 | remaining: 2573s    
step 00428 (28.5%) | loss: 2.986272 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,871 | mfu: 84.6% | epoch: 1 | remaining: 2570s    
step 00429 (28.6%) | loss: 2.951855 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,868 | mfu: 84.6% | epoch: 1 | remaining: 2568s    
step 00430 (28.7%) | loss: 2.962837 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,830 | mfu: 84.6% | epoch: 1 | remaining: 2566s    
step 00431 (28.7%) | loss: 2.951197 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,899 | mfu: 84.7% | epoch: 1 | remaining: 2563s    
step 00432 (28.8%) | loss: 3.001862 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,837 | mfu: 84.6% | epoch: 1 | remaining: 2561s    
step 00433 (28.9%) | loss: 3.065626 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,863 | mfu: 84.6% | epoch: 1 | remaining: 2558s    
step 00434 (28.9%) | loss: 3.134585 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,846 | mfu: 84.6% | epoch: 1 | remaining: 2556s    
step 00435 (29.0%) | loss: 3.161629 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,858 | mfu: 84.6% | epoch: 1 | remaining: 2553s    
step 00436 (29.1%) | loss: 3.135244 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,877 | mfu: 84.6% | epoch: 1 | remaining: 2551s    
step 00437 (29.1%) | loss: 3.180190 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,809 | mfu: 84.5% | epoch: 1 | remaining: 2548s    
step 00438 (29.2%) | loss: 3.220888 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,884 | mfu: 84.6% | epoch: 1 | remaining: 2546s    
step 00439 (29.3%) | loss: 3.245948 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,882 | mfu: 84.6% | epoch: 1 | remaining: 2544s    
step 00440 (29.3%) | loss: 3.291941 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,854 | mfu: 84.6% | epoch: 1 | remaining: 2541s    
step 00441 (29.4%) | loss: 3.213038 | lrm: 1.00 | dt: 2437ms | tok/sec: 53,793 | mfu: 84.5% | epoch: 1 | remaining: 2539s    
step 00442 (29.5%) | loss: 3.205752 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,839 | mfu: 84.6% | epoch: 1 | remaining: 2536s    
step 00443 (29.5%) | loss: 3.160191 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,833 | mfu: 84.6% | epoch: 1 | remaining: 2534s    
step 00444 (29.6%) | loss: 3.124804 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,841 | mfu: 84.6% | epoch: 1 | remaining: 2531s    
step 00445 (29.7%) | loss: 3.138998 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,880 | mfu: 84.6% | epoch: 1 | remaining: 2529s    
step 00446 (29.7%) | loss: 3.117511 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,867 | mfu: 84.6% | epoch: 1 | remaining: 2527s    
step 00447 (29.8%) | loss: 3.142474 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,832 | mfu: 84.6% | epoch: 1 | remaining: 2524s    
step 00448 (29.9%) | loss: 3.132094 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,830 | mfu: 84.6% | epoch: 1 | remaining: 2522s    
step 00449 (30.0%) | loss: 3.120280 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,892 | mfu: 84.7% | epoch: 1 | remaining: 2519s    
step 00450 (30.0%) | loss: 3.127925 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,880 | mfu: 84.6% | epoch: 1 | remaining: 2517s    
step 00451 (30.1%) | loss: 3.135125 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,848 | mfu: 84.6% | epoch: 1 | remaining: 2514s    
step 00452 (30.2%) | loss: 3.127819 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,847 | mfu: 84.6% | epoch: 1 | remaining: 2512s    
step 00453 (30.2%) | loss: 3.188371 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,805 | mfu: 84.5% | epoch: 1 | remaining: 2510s    
step 00454 (30.3%) | loss: 3.146929 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,877 | mfu: 84.6% | epoch: 1 | remaining: 2507s    
step 00455 (30.4%) | loss: 3.125924 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,853 | mfu: 84.6% | epoch: 1 | remaining: 2505s    
step 00456 (30.4%) | loss: 3.108551 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,867 | mfu: 84.6% | epoch: 1 | remaining: 2502s    
step 00457 (30.5%) | loss: 3.129200 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,856 | mfu: 84.6% | epoch: 1 | remaining: 2500s    
step 00458 (30.6%) | loss: 3.200949 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,888 | mfu: 84.6% | epoch: 1 | remaining: 2497s    
step 00459 (30.6%) | loss: 3.158478 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,879 | mfu: 84.6% | epoch: 1 | remaining: 2495s    
step 00460 (30.7%) | loss: 3.160518 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,835 | mfu: 84.6% | epoch: 1 | remaining: 2493s    
step 00461 (30.8%) | loss: 3.184051 | lrm: 1.00 | dt: 2431ms | tok/sec: 53,926 | mfu: 84.7% | epoch: 1 | remaining: 2490s    
step 00462 (30.8%) | loss: 3.241469 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,860 | mfu: 84.6% | epoch: 1 | remaining: 2488s    
step 00463 (30.9%) | loss: 3.213513 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,899 | mfu: 84.7% | epoch: 1 | remaining: 2485s    
step 00464 (31.0%) | loss: 3.188424 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,852 | mfu: 84.6% | epoch: 1 | remaining: 2483s    
step 00465 (31.0%) | loss: 3.143039 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,815 | mfu: 84.5% | epoch: 1 | remaining: 2480s    
step 00466 (31.1%) | loss: 3.177137 | lrm: 1.00 | dt: 2431ms | tok/sec: 53,909 | mfu: 84.7% | epoch: 1 | remaining: 2478s    
step 00467 (31.2%) | loss: 3.235494 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,811 | mfu: 84.5% | epoch: 1 | remaining: 2475s    
step 00468 (31.2%) | loss: 3.272268 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,873 | mfu: 84.6% | epoch: 1 | remaining: 2473s    
step 00469 (31.3%) | loss: 3.241021 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,840 | mfu: 84.6% | epoch: 1 | remaining: 2471s    
step 00470 (31.4%) | loss: 3.246047 | lrm: 1.00 | dt: 2437ms | tok/sec: 53,789 | mfu: 84.5% | epoch: 1 | remaining: 2468s    
step 00471 (31.4%) | loss: 3.236286 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,838 | mfu: 84.6% | epoch: 1 | remaining: 2466s    
step 00472 (31.5%) | loss: 3.243361 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,866 | mfu: 84.6% | epoch: 1 | remaining: 2463s    
step 00473 (31.6%) | loss: 3.295457 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,841 | mfu: 84.6% | epoch: 1 | remaining: 2461s    
step 00474 (31.6%) | loss: 3.247592 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,819 | mfu: 84.5% | epoch: 1 | remaining: 2458s    
step 00475 (31.7%) | loss: 3.284317 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,844 | mfu: 84.6% | epoch: 1 | remaining: 2456s    
step 00476 (31.8%) | loss: 3.230381 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,858 | mfu: 84.6% | epoch: 1 | remaining: 2454s    
step 00477 (31.8%) | loss: 3.187394 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,862 | mfu: 84.6% | epoch: 1 | remaining: 2451s    
step 00478 (31.9%) | loss: 3.113426 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,851 | mfu: 84.6% | epoch: 1 | remaining: 2449s    
step 00479 (32.0%) | loss: 3.071179 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,828 | mfu: 84.6% | epoch: 1 | remaining: 2446s    
step 00480 (32.0%) | loss: 3.143727 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,861 | mfu: 84.6% | epoch: 1 | remaining: 2444s    
step 00481 (32.1%) | loss: 3.124609 | lrm: 1.00 | dt: 2437ms | tok/sec: 53,778 | mfu: 84.5% | epoch: 1 | remaining: 2441s    
step 00482 (32.2%) | loss: 3.235391 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,876 | mfu: 84.6% | epoch: 1 | remaining: 2439s    
step 00483 (32.3%) | loss: 3.137766 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,849 | mfu: 84.6% | epoch: 1 | remaining: 2437s    
step 00484 (32.3%) | loss: 3.172074 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,859 | mfu: 84.6% | epoch: 1 | remaining: 2434s    
step 00485 (32.4%) | loss: 3.173491 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,853 | mfu: 84.6% | epoch: 1 | remaining: 2432s    
step 00486 (32.5%) | loss: 3.159006 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,857 | mfu: 84.6% | epoch: 1 | remaining: 2429s    
step 00487 (32.5%) | loss: 3.167870 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,868 | mfu: 84.6% | epoch: 1 | remaining: 2427s    
step 00488 (32.6%) | loss: 3.127264 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,864 | mfu: 84.6% | epoch: 1 | remaining: 2424s    
step 00489 (32.7%) | loss: 3.125491 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,816 | mfu: 84.5% | epoch: 1 | remaining: 2422s    
step 00490 (32.7%) | loss: 3.101145 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,814 | mfu: 84.5% | epoch: 1 | remaining: 2419s    
step 00491 (32.8%) | loss: 3.009844 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,872 | mfu: 84.6% | epoch: 1 | remaining: 2417s    
step 00492 (32.9%) | loss: 3.050543 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,861 | mfu: 84.6% | epoch: 1 | remaining: 2415s    
step 00493 (32.9%) | loss: 3.064719 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,847 | mfu: 84.6% | epoch: 1 | remaining: 2412s    
step 00494 (33.0%) | loss: 3.054065 | lrm: 1.00 | dt: 2436ms | tok/sec: 53,797 | mfu: 84.5% | epoch: 1 | remaining: 2410s    
step 00495 (33.1%) | loss: 2.984972 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,846 | mfu: 84.6% | epoch: 1 | remaining: 2407s    
step 00496 (33.1%) | loss: 3.025734 | lrm: 1.00 | dt: 2438ms | tok/sec: 53,765 | mfu: 84.5% | epoch: 1 | remaining: 2405s    
step 00497 (33.2%) | loss: 3.104585 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,875 | mfu: 84.6% | epoch: 1 | remaining: 2402s    
step 00498 (33.3%) | loss: 3.122559 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,871 | mfu: 84.6% | epoch: 1 | remaining: 2400s    
step 00499 (33.3%) | loss: 3.150322 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,834 | mfu: 84.6% | epoch: 1 | remaining: 2398s    
step 00500 (33.4%) | loss: 3.067061 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,891 | mfu: 84.7% | epoch: 1 | remaining: 2395s    
step 00501 (33.5%) | loss: 3.063972 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,836 | mfu: 84.6% | epoch: 1 | remaining: 2393s    
step 00502 (33.5%) | loss: 3.020575 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,828 | mfu: 84.6% | epoch: 1 | remaining: 2390s    
step 00503 (33.6%) | loss: 3.049029 | lrm: 0.99 | dt: 2434ms | tok/sec: 53,852 | mfu: 84.6% | epoch: 1 | remaining: 2388s    
step 00504 (33.7%) | loss: 3.068371 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,874 | mfu: 84.6% | epoch: 1 | remaining: 2385s    
step 00505 (33.7%) | loss: 3.008381 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,885 | mfu: 84.6% | epoch: 1 | remaining: 2383s    
step 00506 (33.8%) | loss: 3.031172 | lrm: 0.99 | dt: 2434ms | tok/sec: 53,846 | mfu: 84.6% | epoch: 1 | remaining: 2381s    
step 00507 (33.9%) | loss: 3.076811 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,867 | mfu: 84.6% | epoch: 1 | remaining: 2378s    
step 00508 (33.9%) | loss: 3.048772 | lrm: 0.99 | dt: 2434ms | tok/sec: 53,850 | mfu: 84.6% | epoch: 1 | remaining: 2376s    
step 00509 (34.0%) | loss: 3.033519 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,901 | mfu: 84.7% | epoch: 1 | remaining: 2373s    
step 00510 (34.1%) | loss: 3.104457 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,884 | mfu: 84.6% | epoch: 1 | remaining: 2371s    
step 00511 (34.1%) | loss: 3.081520 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,863 | mfu: 84.6% | epoch: 1 | remaining: 2368s    
step 00512 (34.2%) | loss: 3.080555 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,871 | mfu: 84.6% | epoch: 1 | remaining: 2366s    
step 00513 (34.3%) | loss: 3.078500 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,882 | mfu: 84.6% | epoch: 1 | remaining: 2364s    
step 00514 (34.3%) | loss: 3.033479 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,872 | mfu: 84.6% | epoch: 1 | remaining: 2361s    
step 00515 (34.4%) | loss: 3.012602 | lrm: 0.99 | dt: 2437ms | tok/sec: 53,790 | mfu: 84.5% | epoch: 1 | remaining: 2359s    
step 00516 (34.5%) | loss: 3.053294 | lrm: 0.99 | dt: 2434ms | tok/sec: 53,840 | mfu: 84.6% | epoch: 1 | remaining: 2356s    
step 00517 (34.5%) | loss: 2.996197 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,828 | mfu: 84.6% | epoch: 1 | remaining: 2354s    
step 00518 (34.6%) | loss: 2.996543 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,885 | mfu: 84.6% | epoch: 1 | remaining: 2351s    
step 00519 (34.7%) | loss: 2.971215 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,861 | mfu: 84.6% | epoch: 1 | remaining: 2349s    
step 00520 (34.8%) | loss: 2.951969 | lrm: 0.99 | dt: 2436ms | tok/sec: 53,799 | mfu: 84.5% | epoch: 1 | remaining: 2346s    
step 00521 (34.8%) | loss: 2.927223 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,904 | mfu: 84.7% | epoch: 1 | remaining: 2344s    
step 00522 (34.9%) | loss: 3.008412 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,867 | mfu: 84.6% | epoch: 1 | remaining: 2342s    
step 00523 (35.0%) | loss: 2.984740 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,835 | mfu: 84.6% | epoch: 1 | remaining: 2339s    
step 00524 (35.0%) | loss: 2.968908 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,885 | mfu: 84.6% | epoch: 1 | remaining: 2337s    
step 00525 (35.1%) | loss: 3.029715 | lrm: 0.99 | dt: 2430ms | tok/sec: 53,941 | mfu: 84.7% | epoch: 1 | remaining: 2334s    
step 00526 (35.2%) | loss: 3.020359 | lrm: 0.99 | dt: 2433ms | tok/sec: 53,864 | mfu: 84.6% | epoch: 1 | remaining: 2332s    
step 00527 (35.2%) | loss: 2.999445 | lrm: 0.99 | dt: 2438ms | tok/sec: 53,767 | mfu: 84.5% | epoch: 1 | remaining: 2329s    
step 00528 (35.3%) | loss: 3.049931 | lrm: 0.99 | dt: 2434ms | tok/sec: 53,848 | mfu: 84.6% | epoch: 1 | remaining: 2327s    
step 00529 (35.4%) | loss: 3.093728 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,826 | mfu: 84.6% | epoch: 1 | remaining: 2325s    
step 00530 (35.4%) | loss: 3.074033 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,896 | mfu: 84.7% | epoch: 1 | remaining: 2322s    
step 00531 (35.5%) | loss: 3.048833 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,818 | mfu: 84.5% | epoch: 1 | remaining: 2320s    
step 00532 (35.6%) | loss: 3.092235 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,836 | mfu: 84.6% | epoch: 1 | remaining: 2317s    
step 00533 (35.6%) | loss: 3.089023 | lrm: 0.99 | dt: 2435ms | tok/sec: 53,827 | mfu: 84.6% | epoch: 1 | remaining: 2315s    
step 00534 (35.7%) | loss: 3.104050 | lrm: 0.99 | dt: 2436ms | tok/sec: 53,801 | mfu: 84.5% | epoch: 1 | remaining: 2312s    
step 00535 (35.8%) | loss: 3.147741 | lrm: 0.99 | dt: 2432ms | tok/sec: 53,890 | mfu: 84.7% | epoch: 1 | remaining: 2310s    
step 00536 (35.8%) | loss: 3.111506 | lrm: 0.98 | dt: 2435ms | tok/sec: 53,827 | mfu: 84.6% | epoch: 1 | remaining: 2308s    
step 00537 (35.9%) | loss: 3.064514 | lrm: 0.98 | dt: 2434ms | tok/sec: 53,857 | mfu: 84.6% | epoch: 1 | remaining: 2305s    
step 00538 (36.0%) | loss: 3.073413 | lrm: 0.98 | dt: 2433ms | tok/sec: 53,874 | mfu: 84.6% | epoch: 1 | remaining: 2303s    
step 00539 (36.0%) | loss: 3.038240 | lrm: 0.98 | dt: 2435ms | tok/sec: 53,820 | mfu: 84.5% | epoch: 1 | remaining: 2300s    
step 00540 (36.1%) | loss: 2.999119 | lrm: 0.98 | dt: 2436ms | tok/sec: 53,800 | mfu: 84.5% | epoch: 1 | remaining: 2298s    
step 00541 (36.2%) | loss: 2.966454 | lrm: 0.98 | dt: 2435ms | tok/sec: 53,828 | mfu: 84.6% | epoch: 1 | remaining: 2295s    
step 00542 (36.2%) | loss: 3.028677 | lrm: 0.98 | dt: 2432ms | tok/sec: 53,891 | mfu: 84.7% | epoch: 1 | remaining: 2293s    
step 00543 (36.3%) | loss: 3.097451 | lrm: 0.98 | dt: 2435ms | tok/sec: 53,817 | mfu: 84.5% | epoch: 1 | remaining: 2290s    
step 00544 (36.4%) | loss: 3.075721 | lrm: 0.98 | dt: 2433ms | tok/sec: 53,877 | mfu: 84.6% | epoch: 1 | remaining: 2288s    
step 00545 (36.4%) | loss: 3.105714 | lrm: 0.98 | dt: 2436ms | tok/sec: 53,814 | mfu: 84.5% | epoch: 1 | remaining: 2286s    
step 00546 (36.5%) | loss: 3.084834 | lrm: 0.98 | dt: 2436ms | tok/sec: 53,806 | mfu: 84.5% | epoch: 1 | remaining: 2283s    
step 00547 (36.6%) | loss: 3.098261 | lrm: 0.98 | dt: 2435ms | tok/sec: 53,835 | mfu: 84.6% | epoch: 1 | remaining: 2281s    
step 00548 (36.6%) | loss: 3.046181 | lrm: 0.98 | dt: 2434ms | tok/sec: 53,854 | mfu: 84.6% | epoch: 1 | remaining: 2278s    
step 00549 (36.7%) | loss: 3.024264 | lrm: 0.98 | dt: 2432ms | tok/sec: 53,891 | mfu: 84.7% | epoch: 1 | remaining: 2276s    
step 00550 (36.8%) | loss: 3.055039 | lrm: 0.98 | dt: 2434ms | tok/sec: 53,847 | mfu: 84.6% | epoch: 1 | remaining: 2273s    
step 00551 (36.8%) | loss: 3.081761 | lrm: 0.98 | dt: 2434ms | tok/sec: 53,859 | mfu: 84.6% | epoch: 1 | remaining: 2271s    
